work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,salary_category_range,salary_level
2025,EN,CT,Data Scientist,70000,USD,70000,CA,0,CA,M,15000-100000,Low
2025,MI,FT,Data Scientist,204600,USD,204600,US,0,US,M,185500-800000,Very High
2025,MI,FT,Data Scientist,84500,USD,84500,US,0,US,M,15000-100000,Low
2025,MI,FT,AI Scientist,212300,USD,212300,US,0,US,M,185500-800000,Very High
2025,MI,FT,AI Scientist,154400,USD,154400,US,0,US,M,140000-185500,High
2025,SE,FT,Data Engineer,140045,USD,140045,US,0,US,M,140000-185500,High
2025,SE,FT,Data Engineer,86182,USD,86182,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Engineer,159314,USD,159314,US,0,US,M,140000-185500,High
2025,SE,FT,Data Engineer,98039,USD,98039,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Engineer,183023,USD,183023,US,0,US,M,140000-185500,High
2025,SE,FT,Data Engineer,112630,USD,112630,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Engineer,224500,USD,224500,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Engineer,179600,USD,179600,US,0,US,M,140000-185500,High
2025,MI,CT,ML Engineer,130000,USD,130000,CA,0,CA,M,100000-140000,Medium
2025,MI,CT,ML Engineer,110000,USD,110000,CA,0,CA,M,100000-140000,Medium
2025,SE,FT,ML Engineer,259300,USD,259300,US,0,US,M,185500-800000,Very High
2025,SE,FT,ML Engineer,155600,USD,155600,US,0,US,M,140000-185500,High
2025,MI,FT,ML Engineer,720000,USD,720000,US,100,US,M,185500-800000,Very High
2025,MI,FT,ML Engineer,170000,USD,170000,US,100,US,M,140000-185500,High
2025,MI,FT,Data Specialist,149880,USD,149880,US,0,US,M,140000-185500,High
2025,MI,FT,Data Specialist,64974,USD,64974,US,0,US,M,15000-100000,Low
2025,SE,FT,ML Engineer,175800,USD,175800,US,0,US,M,140000-185500,High
2025,SE,FT,ML Engineer,117200,USD,117200,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Analyst,185000,USD,185000,US,0,US,M,140000-185500,High
2025,SE,FT,Data Analyst,125000,USD,125000,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Analyst,67000,GBP,84810,GB,0,GB,M,15000-100000,Low
2025,SE,FT,Data Analyst,52400,GBP,66329,GB,0,GB,M,15000-100000,Low
2025,MI,FT,Data Analyst,140000,USD,140000,US,0,US,M,100000-140000,Medium
2025,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Analyst,148460,USD,148460,US,100,US,M,140000-185500,High
2025,SE,FT,Data Analyst,55000,USD,55000,US,100,US,M,15000-100000,Low
2025,SE,FT,Data Engineer,133600,USD,133600,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Engineer,93500,USD,93500,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Engineer,195000,USD,195000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Engineer,138900,USD,138900,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Engineer,199000,USD,199000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Engineer,136038,USD,136038,US,0,US,M,100000-140000,Medium
2025,MI,FT,ML Scientist,139600,USD,139600,CA,0,CA,M,100000-140000,Medium
2025,MI,FT,ML Scientist,83800,USD,83800,CA,0,CA,M,15000-100000,Low
2025,MI,FT,Data Scientist,225000,USD,225000,US,0,US,M,185500-800000,Very High
2025,MI,FT,Data Scientist,99000,USD,99000,US,0,US,M,15000-100000,Low
2025,EN,FT,Data Analyst,48670,GBP,61607,GB,0,GB,M,15000-100000,Low
2025,EN,FT,Data Analyst,43803,GBP,55446,GB,0,GB,M,15000-100000,Low
2025,SE,FT,Data Scientist,285230,USD,285230,US,100,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,162375,USD,162375,US,100,US,M,140000-185500,High
2025,EN,FT,Data Analyst,87000,USD,87000,US,0,US,M,15000-100000,Low
2025,EN,FT,Data Analyst,74000,USD,74000,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Engineer,164500,USD,164500,US,0,US,M,140000-185500,High
2025,SE,FT,Data Engineer,116500,USD,116500,US,0,US,M,100000-140000,Medium
2025,MI,FT,Data Engineer,120000,USD,120000,US,100,US,M,100000-140000,Medium
2025,MI,FT,Data Engineer,64000,USD,64000,US,100,US,M,15000-100000,Low
2025,MI,FT,Data Specialist,71200,USD,71200,US,0,US,M,15000-100000,Low
2025,MI,FT,Data Specialist,46300,USD,46300,US,0,US,M,15000-100000,Low
2025,SE,FT,ML Engineer,255000,USD,255000,US,0,US,M,185500-800000,Very High
2025,SE,FT,ML Engineer,204000,USD,204000,US,0,US,M,185500-800000,Very High
2025,SE,FT,ML Scientist,235950,USD,235950,US,100,US,M,185500-800000,Very High
2025,SE,FT,ML Scientist,188800,USD,188800,US,100,US,M,185500-800000,Very High
2025,SE,FT,AI Engineer,300000,USD,300000,US,0,US,M,185500-800000,Very High
2025,SE,FT,AI Engineer,70000,USD,70000,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Analyst,115000,USD,115000,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Analyst,112000,USD,112000,US,0,US,M,100000-140000,Medium
2025,EN,FT,Data Analyst,150000,USD,150000,US,0,US,M,140000-185500,High
2025,MI,FT,Data Analyst,127500,USD,127500,CA,0,CA,M,100000-140000,Medium
2025,MI,FT,Data Analyst,102000,USD,102000,CA,0,CA,M,100000-140000,Medium
2025,EN,FT,Data Analyst,112500,USD,112500,US,0,US,L,100000-140000,Medium
2025,EN,FT,Data Analyst,52700,USD,52700,US,0,US,L,15000-100000,Low
2025,SE,FT,Data Analyst,145500,USD,145500,US,0,US,M,140000-185500,High
2025,SE,FT,Data Analyst,115900,USD,115900,US,0,US,M,100000-140000,Medium
2025,SE,FT,ML Engineer,238520,USD,238520,US,0,US,M,185500-800000,Very High
2025,SE,FT,ML Engineer,192890,USD,192890,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,200000,USD,200000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,140000-185500,High
2025,SE,FT,Data Scientist,297000,USD,297000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,168300,USD,168300,US,0,US,M,140000-185500,High
2025,SE,FT,Data Scientist,297000,USD,297000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,168300,USD,168300,US,0,US,M,140000-185500,High
2025,SE,FT,Data Scientist,200000,USD,200000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M,185500-800000,Very High
2025,MI,FT,Data Scientist,240800,USD,240800,US,0,US,M,185500-800000,Very High
2025,MI,FT,Data Scientist,175800,USD,175800,US,0,US,M,140000-185500,High
2025,SE,FT,Data Scientist,197400,USD,197400,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,158600,USD,158600,US,0,US,M,140000-185500,High
2025,SE,FT,Data Engineer,185200,USD,185200,US,100,US,M,140000-185500,High
2025,SE,FT,Data Engineer,126000,USD,126000,US,100,US,M,100000-140000,Medium
2025,MI,FT,Data Engineer,180000,USD,180000,CA,0,CA,M,140000-185500,High
2025,MI,FT,Data Engineer,140000,USD,140000,CA,0,CA,M,100000-140000,Medium
2025,SE,FT,Data Engineer,264500,USD,264500,US,0,US,L,185500-800000,Very High
2025,SE,FT,Data Engineer,153000,USD,153000,US,0,US,L,140000-185500,High
2025,SE,FT,AI Scientist,235000,USD,235000,US,100,US,M,185500-800000,Very High
2025,SE,FT,AI Scientist,195000,USD,195000,US,100,US,M,185500-800000,Very High
2025,SE,FT,AI Scientist,190000,USD,190000,US,100,US,M,185500-800000,Very High
2025,SE,FT,AI Scientist,165000,USD,165000,US,100,US,M,140000-185500,High
2025,MI,FT,Data Scientist,115000,USD,115000,US,100,US,M,100000-140000,Medium
2025,MI,FT,Data Scientist,95000,USD,95000,US,100,US,M,15000-100000,Low
2025,SE,FT,Data Scientist,235000,USD,235000,US,100,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,195000,USD,195000,US,100,US,M,185500-800000,Very High
2025,SE,FT,Data Analyst,145500,USD,145500,US,0,US,M,140000-185500,High
2025,SE,FT,Data Analyst,115900,USD,115900,US,0,US,M,100000-140000,Medium
2025,MI,FT,Data Engineer,158800,USD,158800,AU,0,AU,M,140000-185500,High
2025,MI,FT,Data Engineer,139200,USD,139200,AU,0,AU,M,100000-140000,Medium
2025,SE,FT,Data Engineer,135000,USD,135000,CA,0,CA,M,100000-140000,Medium
2025,SE,FT,Data Engineer,108000,USD,108000,CA,0,CA,M,100000-140000,Medium
2025,SE,FT,Data Engineer,171800,USD,171800,US,0,US,M,140000-185500,High
2025,SE,FT,Data Engineer,96600,USD,96600,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Engineer,161126,USD,161126,US,0,US,M,140000-185500,High
2025,SE,FT,Data Engineer,103015,USD,103015,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Engineer,66000,EUR,69473,SK,0,SK,M,15000-100000,Low
2025,SE,FT,Data Engineer,39600,EUR,41684,SK,0,SK,M,15000-100000,Low
2025,SE,FT,Data Engineer,181000,USD,181000,US,0,US,M,140000-185500,High
2025,SE,FT,Data Engineer,144200,USD,144200,US,0,US,M,140000-185500,High
2025,SE,FT,Data Engineer,180100,USD,180100,US,0,US,M,140000-185500,High
2025,SE,FT,Data Engineer,162090,USD,162090,US,0,US,M,140000-185500,High
2025,SE,FT,Data Engineer,235000,USD,235000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Engineer,175000,USD,175000,US,0,US,M,140000-185500,High
2025,MI,FT,Data Engineer,110000,USD,110000,US,0,US,M,100000-140000,Medium
2025,MI,FT,Data Engineer,70000,USD,70000,US,0,US,M,15000-100000,Low
2025,EN,CT,Data Analyst,40000,USD,40000,BR,100,BR,M,15000-100000,Low
2025,EN,CT,Data Analyst,36000,USD,36000,BR,100,BR,M,15000-100000,Low
2025,EN,FT,Data Analyst,131000,USD,131000,US,100,US,M,100000-140000,Medium
2025,EN,FT,Data Analyst,72000,USD,72000,US,100,US,M,15000-100000,Low
2025,EN,FT,Data Analyst,35000,GBP,44303,GB,0,GB,M,15000-100000,Low
2025,EN,FT,Data Analyst,32000,GBP,40506,GB,0,GB,M,15000-100000,Low
2025,EN,FT,Data Analyst,35000,GBP,44303,GB,0,GB,M,15000-100000,Low
2025,EN,FT,Data Analyst,32000,GBP,40506,GB,0,GB,M,15000-100000,Low
2025,SE,FT,ML Engineer,250000,USD,250000,US,100,US,M,185500-800000,Very High
2025,SE,FT,ML Engineer,180000,USD,180000,US,100,US,M,140000-185500,High
2025,SE,FT,ML Engineer,233840,USD,233840,US,0,US,M,185500-800000,Very High
2025,SE,FT,ML Engineer,189110,USD,189110,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,297000,USD,297000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,168300,USD,168300,US,0,US,M,140000-185500,High
2025,SE,FT,Data Scientist,155000,USD,155000,US,100,US,M,140000-185500,High
2025,SE,FT,Data Scientist,115200,USD,115200,US,100,US,M,100000-140000,Medium
2025,SE,FT,Data Scientist,207000,USD,207000,US,100,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,149800,USD,149800,US,100,US,M,140000-185500,High
2025,SE,FT,Data Scientist,136675,USD,136675,US,100,US,M,100000-140000,Medium
2025,SE,FT,Data Scientist,111648,USD,111648,US,100,US,M,100000-140000,Medium
2025,MI,FT,Data Scientist,240800,USD,240800,US,0,US,M,185500-800000,Very High
2025,MI,FT,Data Scientist,193400,USD,193400,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,197400,USD,197400,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,158600,USD,158600,US,0,US,M,140000-185500,High
2025,SE,FT,Data Analyst,136968,USD,136968,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Analyst,91333,USD,91333,US,0,US,M,15000-100000,Low
2025,EN,FT,Data Analyst,57500,USD,57500,US,0,US,M,15000-100000,Low
2025,EN,FT,Data Analyst,55000,USD,55000,US,0,US,M,15000-100000,Low
2025,EN,FT,Data Analyst,68710,USD,68710,US,0,US,M,15000-100000,Low
2025,EN,FT,Data Analyst,25000,USD,25000,US,0,US,M,15000-100000,Low
2025,MI,FT,Data Scientist,281000,USD,281000,US,0,US,M,185500-800000,Very High
2025,MI,FT,Data Scientist,206000,USD,206000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,244000,USD,244000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,166000,USD,166000,US,0,US,M,140000-185500,High
2025,SE,FT,Data Scientist,349000,USD,349000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,248000,USD,248000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,223400,USD,223400,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,109200,USD,109200,US,0,US,M,100000-140000,Medium
2025,MI,FT,Data Scientist,134200,USD,134200,US,0,US,M,100000-140000,Medium
2025,MI,FT,Data Scientist,74000,USD,74000,US,0,US,M,15000-100000,Low
2025,MI,FT,AI Developer,350000,USD,350000,US,0,US,M,185500-800000,Very High
2025,MI,FT,AI Developer,120000,USD,120000,US,0,US,M,100000-140000,Medium
2025,MI,FT,Data Engineer,112400,USD,112400,US,100,US,M,100000-140000,Medium
2025,MI,FT,Data Engineer,62400,USD,62400,US,100,US,M,15000-100000,Low
2025,MI,FT,Data Analyst,82800,USD,82800,US,0,US,M,15000-100000,Low
2025,MI,FT,Data Analyst,75000,USD,75000,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Analyst,125000,USD,125000,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M,15000-100000,Low
2025,EN,FT,Data Analyst,177000,USD,177000,US,0,US,M,140000-185500,High
2025,EN,FT,Data Analyst,106200,USD,106200,US,0,US,M,100000-140000,Medium
2025,EN,FT,Data Analyst,154700,USD,154700,US,100,US,M,140000-185500,High
2025,EN,FT,Data Analyst,86000,USD,86000,US,100,US,M,15000-100000,Low
2025,SE,FT,Data Analyst,123700,USD,123700,US,100,US,M,100000-140000,Medium
2025,SE,FT,Data Analyst,68700,USD,68700,US,100,US,M,15000-100000,Low
2025,EN,FT,Data Analyst,95000,USD,95000,US,0,US,M,15000-100000,Low
2025,EN,FT,Data Analyst,70500,USD,70500,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Analyst,104900,USD,104900,CA,0,CA,M,100000-140000,Medium
2025,SE,FT,Data Analyst,76300,USD,76300,CA,0,CA,M,15000-100000,Low
2025,SE,FT,Data Engineer,170640,USD,170640,US,100,US,M,140000-185500,High
2025,SE,FT,Data Engineer,73008,USD,73008,US,100,US,M,15000-100000,Low
2025,MI,FT,Data Engineer,203000,USD,203000,US,0,US,M,185500-800000,Very High
2025,MI,FT,Data Engineer,123000,USD,123000,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Engineer,65000,GBP,82278,GB,0,GB,M,15000-100000,Low
2025,SE,FT,Data Engineer,65000,GBP,82278,GB,0,GB,M,15000-100000,Low
2025,MI,FT,Data Scientist,145000,USD,145000,US,0,US,M,140000-185500,High
2025,MI,FT,Data Scientist,130000,USD,130000,US,0,US,M,100000-140000,Medium
2025,SE,FT,ML Engineer,720000,USD,720000,US,100,US,M,185500-800000,Very High
2025,SE,FT,ML Engineer,100000,USD,100000,US,100,US,M,15000-100000,Low
2025,SE,FT,ML Engineer,204600,USD,204600,US,0,US,M,185500-800000,Very High
2025,SE,FT,ML Engineer,84500,USD,84500,US,0,US,M,15000-100000,Low
2025,SE,FT,AI Engineer,65000,EUR,68421,SI,0,SI,M,15000-100000,Low
2025,SE,FT,AI Engineer,45000,EUR,47368,SI,0,SI,M,15000-100000,Low
2025,EN,FT,Data Analyst,133900,USD,133900,GB,0,GB,M,100000-140000,Medium
2025,EN,FT,Data Analyst,72100,USD,72100,GB,0,GB,M,15000-100000,Low
2025,EX,FT,Data Analyst,115000,USD,115000,US,0,US,M,100000-140000,Medium
2025,EX,FT,Data Analyst,100000,USD,100000,US,0,US,M,15000-100000,Low
2025,EN,FT,Data Analyst,75000,USD,75000,US,0,US,M,15000-100000,Low
2025,EN,FT,Data Analyst,60000,USD,60000,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Analyst,119000,USD,119000,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Analyst,79400,USD,79400,US,0,US,M,15000-100000,Low
2025,EX,FT,Data Analyst,188640,USD,188640,US,0,US,M,185500-800000,Very High
2025,EX,FT,Data Analyst,125760,USD,125760,US,0,US,M,100000-140000,Medium
2025,EN,FT,Data Analyst,170760,USD,170760,US,0,US,M,140000-185500,High
2025,EN,FT,Data Analyst,113840,USD,113840,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M,140000-185500,High
2025,SE,FT,Data Scientist,134000,USD,134000,US,0,US,M,100000-140000,Medium
2025,MI,FT,Data Scientist,179000,USD,179000,US,0,US,M,140000-185500,High
2025,MI,FT,Data Scientist,112000,USD,112000,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Engineer,203000,USD,203000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Engineer,125000,USD,125000,US,0,US,M,100000-140000,Medium
2025,SE,FT,AI Leadership,237600,USD,237600,US,100,US,M,185500-800000,Very High
2025,SE,FT,AI Leadership,158400,USD,158400,US,100,US,M,140000-185500,High
2025,EN,FT,Data Scientist,24000,EUR,25263,SK,0,SK,M,15000-100000,Low
2025,EN,FT,Data Scientist,24000,EUR,25263,SK,0,SK,M,15000-100000,Low
2025,EN,PT,Data Analyst,70000,CAD,50000,CA,100,CA,M,15000-100000,Low
2025,EN,PT,Data Analyst,70000,CAD,50000,CA,100,CA,M,15000-100000,Low
2025,SE,FT,AI Engineer,222700,USD,222700,US,100,US,M,185500-800000,Very High
2025,SE,FT,AI Engineer,111300,USD,111300,US,100,US,M,100000-140000,Medium
2025,SE,FT,Data Scientist,160300,USD,160300,US,0,US,M,140000-185500,High
2025,SE,FT,Data Scientist,121300,USD,121300,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Scientist,189175,USD,189175,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,104650,USD,104650,US,0,US,M,100000-140000,Medium
2025,MI,FT,Data Scientist,102960,USD,102960,US,0,US,M,100000-140000,Medium
2025,MI,FT,Data Scientist,68640,USD,68640,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Scientist,130000,USD,130000,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Scientist,86840,USD,86840,US,0,US,M,15000-100000,Low
2025,SE,FT,ML Engineer,414000,USD,414000,US,0,US,M,185500-800000,Very High
2025,SE,FT,ML Engineer,235000,USD,235000,US,0,US,M,185500-800000,Very High
2025,SE,FT,ML Engineer,414000,USD,414000,US,0,US,M,185500-800000,Very High
2025,SE,FT,ML Engineer,235000,USD,235000,US,0,US,M,185500-800000,Very High
2025,MI,FT,ML Engineer,343000,USD,343000,US,0,US,M,185500-800000,Very High
2025,MI,FT,ML Engineer,195000,USD,195000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M,140000-185500,High
2025,SE,FT,Data Engineer,119000,USD,119000,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Scientist,200000,USD,200000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M,140000-185500,High
2025,SE,FT,Data Scientist,248000,USD,248000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,196000,USD,196000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,200000,USD,200000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M,140000-185500,High
2025,SE,FT,Data Scientist,200000,USD,200000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M,140000-185500,High
2025,MI,FT,Data Scientist,85059,GBP,107669,GB,0,GB,M,100000-140000,Medium
2025,MI,FT,Data Scientist,71277,GBP,90224,GB,0,GB,M,15000-100000,Low
2025,SE,FT,ML Engineer,230000,USD,230000,US,100,US,M,185500-800000,Very High
2025,SE,FT,ML Engineer,170000,USD,170000,US,100,US,M,140000-185500,High
2025,SE,FT,ML Scientist,260000,USD,260000,US,100,US,M,185500-800000,Very High
2025,SE,FT,ML Scientist,200000,USD,200000,US,100,US,M,185500-800000,Very High
2025,EN,FT,Data Analyst,145000,USD,145000,US,0,US,M,140000-185500,High
2025,EN,FT,Data Analyst,130000,USD,130000,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Analyst,110000,USD,110000,US,100,US,M,100000-140000,Medium
2025,SE,FT,Data Analyst,97500,USD,97500,US,100,US,M,15000-100000,Low
2025,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Analyst,97500,USD,97500,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Analyst,97500,USD,97500,US,0,US,M,15000-100000,Low
2025,MI,FT,Data Engineer,153500,USD,153500,US,0,US,M,140000-185500,High
2025,MI,FT,Data Engineer,96000,USD,96000,US,0,US,M,15000-100000,Low
2025,SE,FT,ML Engineer,176000,USD,176000,US,0,US,M,140000-185500,High
2025,SE,FT,ML Engineer,140800,USD,140800,US,0,US,M,140000-185500,High
2025,SE,FT,Data Scientist,260000,USD,260000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Scientist,200000,USD,200000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,140000-185500,High
2025,SE,FT,Data Engineer,126000,BRL,20689,BR,100,BR,L,15000-100000,Low
2025,SE,FT,Data Analyst,195400,USD,195400,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Analyst,140670,USD,140670,US,0,US,M,140000-185500,High
2025,EN,FT,Data Analyst,108000,USD,108000,CA,0,CA,M,100000-140000,Medium
2025,EN,FT,Data Analyst,80000,USD,80000,CA,0,CA,M,15000-100000,Low
2025,MI,FT,Data Analyst,180000,USD,180000,US,100,US,M,140000-185500,High
2025,MI,FT,Data Analyst,126000,USD,126000,US,100,US,M,100000-140000,Medium
2025,SE,FT,Data Analyst,100400,USD,100400,US,0,US,M,100000-140000,Medium
2025,SE,FT,Data Analyst,67000,USD,67000,US,0,US,M,15000-100000,Low
2025,MI,FT,Data Analyst,86020,USD,86020,US,100,US,M,15000-100000,Low
2025,MI,FT,Data Analyst,63720,USD,63720,US,100,US,M,15000-100000,Low
2025,EN,FT,Data Analyst,105098,USD,105098,US,100,US,M,100000-140000,Medium
2025,EN,FT,Data Analyst,70066,USD,70066,US,100,US,M,15000-100000,Low
2025,SE,FT,AI Engineer,240800,USD,240800,US,0,US,M,185500-800000,Very High
2025,SE,FT,AI Engineer,193400,USD,193400,US,0,US,M,185500-800000,Very High
2025,SE,FT,ML Engineer,289460,USD,289460,US,0,US,M,185500-800000,Very High
2025,SE,FT,ML Engineer,238520,USD,238520,US,0,US,M,185500-800000,Very High
2025,SE,FT,ML Engineer,295000,USD,295000,US,100,US,M,185500-800000,Very High
2025,SE,FT,ML Engineer,165200,USD,165200,US,100,US,M,140000-185500,High
2025,SE,FT,ML Engineer,223300,USD,223300,CA,100,CA,M,185500-800000,Very High
2025,SE,FT,ML Engineer,162400,USD,162400,CA,100,CA,M,140000-185500,High
2025,MI,FT,Data Engineer,147300,USD,147300,US,0,US,M,140000-185500,High
2025,MI,FT,Data Engineer,108900,USD,108900,US,0,US,M,100000-140000,Medium
2025,MI,FT,Data Engineer,43632,EUR,45928,LT,0,LT,M,15000-100000,Low
2025,MI,FT,Data Engineer,35700,EUR,37578,LT,0,LT,M,15000-100000,Low
2025,SE,FT,Data Engineer,162000,USD,162000,CA,0,CA,M,140000-185500,High
2025,SE,FT,Data Engineer,108000,USD,108000,CA,0,CA,M,100000-140000,Medium
2025,SE,FT,Data Engineer,149076,USD,149076,US,0,US,M,140000-185500,High
2025,SE,FT,Data Engineer,84836,USD,84836,US,0,US,M,15000-100000,Low
2025,SE,FT,Data Engineer,223000,USD,223000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Engineer,191000,USD,191000,US,0,US,M,185500-800000,Very High
2025,SE,FT,Data Engineer,200000,USD,200000,US,100,US,M,185500-800000,Very High
